order_month,orders,mean_quantity,total_revenue,avg_order_price,hour
2102,6,2,2.5,89.65,44.82,2015-06-30 21:00:00
2103,6,1,1.0,20.75,20.75,2015-06-30 22:00:00
2104,7,3,2.33,106.25,35.42,2015-07-01 11:00:00
2105,7,11,1.82,329.0,29.91,2015-07-01 12:00:00
2106,7,7,3.57,389.75,55.68,2015-07-01 13:00:00
2107,7,5,4.2,306.5,61.3,2015-07-01 14:00:00
2108,7,1,4.0,68.25,68.25,2015-07-01 15:00:00
2109,7,8,2.0,265.7,33.21,2015-07-01 16:00:00
2110,7,4,2.25,158.15,39.54,2015-07-01 17:00:00
2111,7,7,1.57,174.9,24.99,2015-07-01 18:00:00
2112,7,5,2.8,232.7,46.54,2015-07-01 19:00:00
2113,7,3,1.67,73.75,24.58,2015-07-01 20:00:00
2114,7,1,1.0,20.25,20.25,2015-07-01 21:00:00
2115,7,3,1.67,77.0,25.67,2015-07-01 22:00:00
2116,7,2,4.0,122.5,61.25,2015-07-02 11:00:00
2117,7,4,1.5,95.0,23.75,2015-07-02 12:00:00
2118,7,5,1.4,124.0,24.8,2015-07-02 13:00:00
2119,7,2,1.5,44.75,22.38,2015-07-02 14:00:00
2120,7,8,3.38,456.05,57.01,2015-07-02 15:00:00
2121,7,3,2.0,101.25,33.75,2015-07-02 16:00:00
2122,7,6,2.17,195.25,32.54,2015-07-02 17:00:00
2123,7,7,2.29,258.45,36.92,2015-07-02 18:00:00
2124,7,9,2.0,294.7,32.74,2015-07-02 19:00:00
2125,7,6,2.33,238.25,39.71,2015-07-02 20:00:00
2126,7,8,2.0,274.45,34.31,2015-07-02 21:00:00
2127,7,1,2.0,33.0,33.0,2015-07-02 22:00:00
2128,7,5,2.4,184.75,36.95,2015-07-03 11:00:00
2129,7,4,4.75,347.2,86.8,2015-07-03 12:00:00
2130,7,1,1.0,20.5,20.5,2015-07-03 13:00:00
2131,7,2,1.5,44.5,22.25,2015-07-03 14:00:00
2132,7,3,2.33,119.5,39.83,2015-07-03 15:00:00
2133,7,7,2.86,342.75,48.96,2015-07-03 16:00:00
2134,7,5,1.8,154.4,30.88,2015-07-03 17:00:00
2135,7,7,2.14,254.2,36.31,2015-07-03 18:00:00
2136,7,7,2.86,322.25,46.04,2015-07-03 19:00:00
2137,7,7,2.14,229.75,32.82,2015-07-03 20:00:00
2138,7,5,2.0,180.15,36.03,2015-07-03 21:00:00
2139,7,4,2.5,159.75,39.94,2015-07-03 22:00:00
2140,7,1,3.0,40.75,40.75,2015-07-03 23:00:00
2141,7,1,1.0,20.75,20.75,2015-07-04 11:00:00
2142,7,11,2.82,474.7,43.15,2015-07-04 12:00:00
2143,7,5,3.0,249.5,49.9,2015-07-04 13:00:00
2144,7,6,2.67,259.45,43.24,2015-07-04 14:00:00
2145,7,2,2.5,72.5,36.25,2015-07-04 15:00:00
2146,7,6,1.33,136.2,22.7,2015-07-04 16:00:00
2147,7,6,2.5,241.15,40.19,2015-07-04 17:00:00
2148,7,9,2.11,292.0,32.44,2015-07-04 18:00:00
2149,7,2,1.5,61.75,30.88,2015-07-04 19:00:00
2150,7,5,2.0,175.25,35.05,2015-07-04 20:00:00
2151,7,4,1.5,105.25,26.31,2015-07-04 21:00:00
2152,7,4,2.25,145.75,36.44,2015-07-04 22:00:00
2153,7,1,1.0,20.75,20.75,2015-07-05 10:00:00
2154,7,4,2.25,175.15,43.79,2015-07-05 11:00:00
2155,7,5,3.2,285.85,57.17,2015-07-05 12:00:00
2156,7,11,2.18,411.0,37.36,2015-07-05 13:00:00
2157,7,4,1.25,95.0,23.75,2015-07-05 14:00:00
2158,7,3,2.67,145.25,48.42,2015-07-05 15:00:00
2159,7,4,2.5,173.55,43.39,2015-07-05 16:00:00
2160,7,7,3.14,344.7,49.24,2015-07-05 17:00:00
2161,7,7,1.86,196.75,28.11,2015-07-05 18:00:00
2162,7,4,2.5,165.2,41.3,2015-07-05 19:00:00
2163,7,6,1.83,180.15,30.02,2015-07-05 20:00:00
2164,7,1,1.0,15.25,15.25,2015-07-05 21:00:00
2165,7,1,1.0,20.25,20.25,2015-07-05 22:00:00
2166,7,1,2.0,28.75,28.75,2015-07-06 11:00:00
2167,7,5,2.2,179.5,35.9,2015-07-06 12:00:00
2168,7,3,2.67,143.75,47.92,2015-07-06 13:00:00
2169,7,4,1.5,110.9,27.72,2015-07-06 14:00:00
2170,7,7,2.14,260.0,37.14,2015-07-06 15:00:00
2171,7,7,2.0,206.75,29.54,2015-07-06 16:00:00
2172,7,7,2.43,264.95,37.85,2015-07-06 17:00:00
2173,7,10,2.2,387.9,38.79,2015-07-06 18:00:00
2174,7,4,2.0,133.25,33.31,2015-07-06 19:00:00
2175,7,2,1.5,49.25,24.62,2015-07-06 20:00:00
2176,7,3,2.0,100.5,33.5,2015-07-06 21:00:00
2177,7,2,2.5,95.25,47.62,2015-07-06 22:00:00
2178,7,4,2.75,187.75,46.94,2015-07-07 11:00:00
2179,7,7,2.43,295.5,42.21,2015-07-07 12:00:00
2180,7,5,5.8,507.5,101.5,2015-07-07 13:00:00
2181,7,5,3.0,260.5,52.1,2015-07-07 15:00:00
2182,7,3,3.67,161.95,53.98,2015-07-07 16:00:00
2183,7,11,2.0,369.75,33.61,2015-07-07 17:00:00
2184,7,6,2.33,213.45,35.57,2015-07-07 18:00:00
2185,7,4,2.75,184.0,46.0,2015-07-07 19:00:00
2186,7,5,1.8,147.75,29.55,2015-07-07 20:00:00
2187,7,1,1.0,12.75,12.75,2015-07-07 21:00:00
2188,7,2,1.0,33.5,16.75,2015-07-07 22:00:00
2189,7,5,1.4,106.0,21.2,2015-07-08 11:00:00
2190,7,8,4.62,566.75,70.84,2015-07-08 12:00:00
2191,7,5,2.0,171.25,34.25,2015-07-08 13:00:00
2192,7,5,1.8,147.0,29.4,2015-07-08 14:00:00
2193,7,5,2.4,189.0,37.8,2015-07-08 15:00:00
2194,7,5,2.6,224.0,44.8,2015-07-08 17:00:00
2195,7,8,1.88,262.15,32.77,2015-07-08 18:00:00
2196,7,8,2.5,331.75,41.47,2015-07-08 19:00:00
2197,7,4,2.25,144.75,36.19,2015-07-08 20:00:00
2198,7,7,2.29,273.5,39.07,2015-07-08 21:00:00
2199,7,5,2.6,210.25,42.05,2015-07-08 22:00:00
2200,7,4,4.75,311.75,77.94,2015-07-09 11:00:00
2201,7,10,1.5,240.4,24.04,2015-07-09 12:00:00
2202,7,9,1.56,222.0,24.67,2015-07-09 13:00:00
2203,7,4,5.75,383.25,95.81,2015-07-09 14:00:00
2204,7,2,2.5,73.5,36.75,2015-07-09 15:00:00
2205,7,3,2.0,103.0,34.33,2015-07-09 16:00:00
2206,7,9,1.78,244.75,27.19,2015-07-09 17:00:00
2207,7,7,1.86,214.0,30.57,2015-07-09 18:00:00
2208,7,5,3.0,259.75,51.95,2015-07-09 19:00:00
2209,7,2,2.0,62.0,31.0,2015-07-09 20:00:00
2210,7,4,1.5,102.0,25.5,2015-07-09 21:00:00
2211,7,1,4.0,66.95,66.95,2015-07-09 23:00:00
2212,7,5,1.4,113.25,22.65,2015-07-10 11:00:00
2213,7,8,1.88,209.15,26.14,2015-07-10 12:00:00
2214,7,10,2.7,434.55,43.46,2015-07-10 13:00:00
2215,7,2,3.0,79.25,39.62,2015-07-10 14:00:00
2216,7,1,2.0,38.45,38.45,2015-07-10 15:00:00
2217,7,10,2.1,336.95,33.7,2015-07-10 16:00:00
2218,7,4,2.5,145.0,36.25,2015-07-10 17:00:00
2219,7,10,2.5,419.6,41.96,2015-07-10 18:00:00
2220,7,5,1.6,139.4,27.88,2015-07-10 19:00:00
2221,7,3,2.67,125.25,41.75,2015-07-10 20:00:00
2222,7,2,1.5,39.5,19.75,2015-07-10 21:00:00
2223,7,1,1.0,12.0,12.0,2015-07-10 22:00:00
2224,7,2,1.5,49.25,24.62,2015-07-11 11:00:00
2225,7,2,3.0,93.5,46.75,2015-07-11 12:00:00
2226,7,5,3.6,279.0,55.8,2015-07-11 13:00:00
2227,7,2,2.0,57.5,28.75,2015-07-11 14:00:00
2228,7,6,2.33,228.0,38.0,2015-07-11 15:00:00
2229,7,8,2.88,402.5,50.31,2015-07-11 16:00:00
2230,7,12,2.5,508.35,42.36,2015-07-11 17:00:00
2231,7,9,2.22,358.4,39.82,2015-07-11 18:00:00
2232,7,4,1.75,115.75,28.94,2015-07-11 19:00:00
2233,7,6,2.83,262.7,43.78,2015-07-11 20:00:00
2234,7,1,3.0,45.75,45.75,2015-07-11 21:00:00
2235,7,4,2.75,180.25,45.06,2015-07-11 22:00:00
2236,7,4,2.25,135.75,33.94,2015-07-12 11:00:00
2237,7,9,3.78,548.85,60.98,2015-07-12 12:00:00
2238,7,6,1.67,160.0,26.67,2015-07-12 13:00:00
2239,7,1,4.0,53.75,53.75,2015-07-12 14:00:00
2240,7,3,2.0,100.25,33.42,2015-07-12 15:00:00
2241,7,6,2.33,233.5,38.92,2015-07-12 16:00:00
2242,7,6,2.5,274.15,45.69,2015-07-12 17:00:00
2243,7,6,2.83,274.95,45.82,2015-07-12 18:00:00
2244,7,5,2.2,150.0,30.0,2015-07-12 19:00:00
2245,7,9,2.22,319.35,35.48,2015-07-12 20:00:00
2246,7,2,3.0,98.75,49.38,2015-07-12 21:00:00
2247,7,2,2.0,65.5,32.75,2015-07-12 22:00:00
2248,7,11,2.0,372.5,33.86,2015-07-13 11:00:00
2249,7,6,3.33,340.4,56.73,2015-07-13 12:00:00
2250,7,6,3.33,340.25,56.71,2015-07-13 13:00:00
2251,7,2,2.0,65.95,32.98,2015-07-13 14:00:00
2252,7,4,2.25,153.95,38.49,2015-07-13 15:00:00
2253,7,4,1.75,117.25,29.31,2015-07-13 16:00:00
2254,7,6,2.0,175.4,29.23,2015-07-13 17:00:00
2255,7,6,2.0,184.7,30.78,2015-07-13 18:00:00
2256,7,7,2.14,264.35,37.76,2015-07-13 19:00:00
2257,7,1,2.0,32.75,32.75,2015-07-13 20:00:00
2258,7,1,1.0,12.0,12.0,2015-07-13 21:00:00
2259,7,4,1.25,83.75,20.94,2015-07-14 11:00:00
2260,7,9,1.67,268.25,29.81,2015-07-14 12:00:00
2261,7,9,2.78,434.25,48.25,2015-07-14 13:00:00
2262,7,3,1.67,84.0,28.0,2015-07-14 14:00:00
2263,7,5,1.2,106.75,21.35,2015-07-14 15:00:00
2264,7,4,2.5,160.5,40.12,2015-07-14 16:00:00
2265,7,3,2.33,113.25,37.75,2015-07-14 17:00:00
2266,7,3,2.0,87.25,29.08,2015-07-14 18:00:00
2267,7,11,2.0,335.25,30.48,2015-07-14 19:00:00
2268,7,4,2.25,144.0,36.0,2015-07-14 20:00:00
2269,7,2,2.5,76.75,38.38,2015-07-14 21:00:00
2270,7,2,2.0,62.5,31.25,2015-07-14 22:00:00
2271,7,4,3.0,214.7,53.68,2015-07-15 11:00:00
2272,7,10,2.0,316.2,31.62,2015-07-15 12:00:00
2273,7,7,2.0,203.2,29.03,2015-07-15 13:00:00
2274,7,3,5.67,271.85,90.62,2015-07-15 14:00:00
2275,7,6,2.67,264.95,44.16,2015-07-15 15:00:00
2276,7,8,2.62,348.25,43.53,2015-07-15 16:00:00
2277,7,8,2.12,281.6,35.2,2015-07-15 17:00:00
2278,7,4,2.25,144.75,36.19,2015-07-15 18:00:00
2279,7,2,2.0,56.2,28.1,2015-07-15 19:00:00
2280,7,3,2.0,91.15,30.38,2015-07-15 20:00:00
2281,7,4,2.25,163.5,40.88,2015-07-15 21:00:00
2282,7,3,3.0,145.45,48.48,2015-07-15 22:00:00
2283,7,4,1.25,84.5,21.12,2015-07-16 11:00:00
2284,7,8,4.12,537.4,67.18,2015-07-16 12:00:00
2285,7,3,1.67,86.25,28.75,2015-07-16 13:00:00
2286,7,5,1.6,142.2,28.44,2015-07-16 14:00:00
2287,7,4,2.75,181.0,45.25,2015-07-16 15:00:00
2288,7,8,2.38,336.0,42.0,2015-07-16 16:00:00
2289,7,6,2.33,240.45,40.07,2015-07-16 17:00:00
2290,7,5,2.8,225.75,45.15,2015-07-16 18:00:00
2291,7,5,3.0,247.7,49.54,2015-07-16 19:00:00
2292,7,3,2.67,141.75,47.25,2015-07-16 20:00:00
2293,7,2,2.5,87.15,43.58,2015-07-16 21:00:00
2294,7,3,3.0,153.75,51.25,2015-07-16 22:00:00
2295,7,3,1.33,58.5,19.5,2015-07-17 11:00:00
2296,7,7,1.86,206.45,29.49,2015-07-17 12:00:00
2297,7,8,4.0,545.2,68.15,2015-07-17 13:00:00
2298,7,7,3.43,361.8,51.69,2015-07-17 14:00:00
2299,7,5,1.8,147.45,29.49,2015-07-17 15:00:00
2300,7,8,1.88,252.2,31.52,2015-07-17 16:00:00
2301,7,5,2.4,231.9,46.38,2015-07-17 17:00:00
2302,7,7,2.14,269.5,38.5,2015-07-17 18:00:00
2303,7,5,2.0,161.25,32.25,2015-07-17 19:00:00
2304,7,8,2.12,270.5,33.81,2015-07-17 20:00:00
2305,7,13,1.77,405.65,31.2,2015-07-17 21:00:00
2306,7,5,2.2,179.75,35.95,2015-07-17 22:00:00
2307,7,1,2.0,41.5,41.5,2015-07-17 23:00:00
2308,7,1,2.0,32.5,32.5,2015-07-18 11:00:00
2309,7,4,3.25,223.05,55.76,2015-07-18 12:00:00
2310,7,7,1.86,230.45,32.92,2015-07-18 13:00:00
2311,7,2,2.0,65.5,32.75,2015-07-18 14:00:00
2312,7,5,2.6,196.5,39.3,2015-07-18 15:00:00
2313,7,7,2.86,342.9,48.99,2015-07-18 16:00:00
2314,7,3,2.0,104.2,34.73,2015-07-18 17:00:00
2315,7,10,2.3,366.2,36.62,2015-07-18 18:00:00
2316,7,9,2.56,344.2,38.24,2015-07-18 19:00:00
2317,7,3,2.33,99.75,33.25,2015-07-18 20:00:00
2318,7,2,2.5,99.0,49.5,2015-07-18 21:00:00
2319,7,1,1.0,17.95,17.95,2015-07-18 22:00:00
2320,7,1,7.0,125.25,125.25,2015-07-19 12:00:00
2321,7,9,2.67,388.45,43.16,2015-07-19 13:00:00
2322,7,3,3.0,159.15,53.05,2015-07-19 14:00:00
2323,7,7,2.29,254.25,36.32,2015-07-19 15:00:00
2324,7,8,1.75,230.9,28.86,2015-07-19 16:00:00
2325,7,4,3.0,196.0,49.0,2015-07-19 17:00:00
2326,7,12,1.83,391.7,32.64,2015-07-19 18:00:00
2327,7,5,1.8,143.5,28.7,2015-07-19 19:00:00
2328,7,3,2.33,113.0,37.67,2015-07-19 21:00:00
2329,7,1,1.0,20.5,20.5,2015-07-19 22:00:00
2330,7,5,3.8,318.25,63.65,2015-07-20 11:00:00
2331,7,4,1.5,102.25,25.56,2015-07-20 12:00:00
2332,7,10,1.6,251.95,25.2,2015-07-20 13:00:00
2333,7,4,5.25,345.95,86.49,2015-07-20 14:00:00
2334,7,9,1.78,285.15,31.68,2015-07-20 15:00:00
2335,7,3,1.33,57.75,19.25,2015-07-20 16:00:00
2336,7,4,3.0,183.25,45.81,2015-07-20 17:00:00
2337,7,7,2.71,323.25,46.18,2015-07-20 18:00:00
2338,7,8,3.38,476.25,59.53,2015-07-20 19:00:00
2339,7,4,2.0,139.45,34.86,2015-07-20 20:00:00
2340,7,1,1.0,17.5,17.5,2015-07-20 21:00:00
2341,7,5,3.4,301.15,60.23,2015-07-21 11:00:00
2342,7,6,2.67,288.75,48.12,2015-07-21 12:00:00
2343,7,6,1.33,135.7,22.62,2015-07-21 13:00:00
2344,7,4,2.0,133.4,33.35,2015-07-21 14:00:00
2345,7,8,2.12,261.5,32.69,2015-07-21 15:00:00
2346,7,5,2.6,213.5,42.7,2015-07-21 16:00:00
2347,7,3,2.0,114.75,38.25,2015-07-21 17:00:00
2348,7,7,2.0,232.5,33.21,2015-07-21 18:00:00
2349,7,4,1.75,118.2,29.55,2015-07-21 19:00:00
2350,7,3,2.67,140.25,46.75,2015-07-21 20:00:00
2351,7,4,1.25,91.15,22.79,2015-07-21 21:00:00
2352,7,5,3.2,254.5,50.9,2015-07-22 11:00:00
2353,7,8,1.75,206.75,25.84,2015-07-22 12:00:00
2354,7,13,1.54,347.2,26.71,2015-07-22 13:00:00
2355,7,3,2.0,104.25,34.75,2015-07-22 14:00:00
2356,7,4,2.0,148.5,37.12,2015-07-22 15:00:00
2357,7,4,3.0,201.5,50.38,2015-07-22 16:00:00
2358,7,7,2.86,332.75,47.54,2015-07-22 17:00:00
2359,7,5,2.4,192.25,38.45,2015-07-22 18:00:00
2360,7,8,2.0,296.4,37.05,2015-07-22 19:00:00
2361,7,1,2.0,28.75,28.75,2015-07-22 20:00:00
2362,7,4,2.0,130.25,32.56,2015-07-22 21:00:00
2363,7,3,1.0,49.0,16.33,2015-07-22 22:00:00
2364,7,7,1.43,160.5,22.93,2015-07-23 11:00:00
2365,7,5,2.0,159.0,31.8,2015-07-23 12:00:00
2366,7,12,2.58,492.2,41.02,2015-07-23 13:00:00
2367,7,5,3.4,282.0,56.4,2015-07-23 14:00:00
2368,7,4,1.5,92.75,23.19,2015-07-23 15:00:00
2369,7,5,2.0,182.5,36.5,2015-07-23 16:00:00
2370,7,6,2.0,180.95,30.16,2015-07-23 17:00:00
2371,7,6,2.17,221.5,36.92,2015-07-23 18:00:00
2372,7,7,1.71,181.5,25.93,2015-07-23 19:00:00
2373,7,4,2.0,135.6,33.9,2015-07-23 20:00:00
2374,7,3,2.0,98.0,32.67,2015-07-23 21:00:00
2375,7,1,2.0,28.0,28.0,2015-07-23 22:00:00
2376,7,7,2.43,269.0,38.43,2015-07-24 11:00:00
2377,7,7,4.71,559.25,79.89,2015-07-24 12:00:00
2378,7,6,2.5,240.5,40.08,2015-07-24 13:00:00
2379,7,5,4.4,358.95,71.79,2015-07-24 14:00:00
2380,7,2,2.0,53.5,26.75,2015-07-24 15:00:00
2381,7,3,2.33,103.25,34.42,2015-07-24 16:00:00
2382,7,8,2.5,332.5,41.56,2015-07-24 17:00:00
2383,7,18,2.0,601.6,33.42,2015-07-24 18:00:00
2384,7,6,2.83,289.7,48.28,2015-07-24 19:00:00
2385,7,4,1.75,116.2,29.05,2015-07-24 20:00:00
2386,7,5,2.2,169.95,33.99,2015-07-24 21:00:00
2387,7,4,1.75,110.0,27.5,2015-07-24 22:00:00
2388,7,3,1.67,61.75,20.58,2015-07-25 11:00:00
2389,7,5,3.6,309.45,61.89,2015-07-25 12:00:00
2390,7,2,1.0,37.25,18.62,2015-07-25 13:00:00
2391,7,3,2.33,122.0,40.67,2015-07-25 14:00:00
2392,7,3,1.67,73.5,24.5,2015-07-25 15:00:00
2393,7,4,2.5,166.25,41.56,2015-07-25 16:00:00
2394,7,7,2.14,275.15,39.31,2015-07-25 17:00:00
2395,7,7,2.86,320.0,45.71,2015-07-25 18:00:00
2396,7,9,2.78,400.2,44.47,2015-07-25 19:00:00
2397,7,7,2.14,257.25,36.75,2015-07-25 20:00:00
2398,7,4,2.0,126.0,31.5,2015-07-25 21:00:00
2399,7,3,1.67,88.45,29.48,2015-07-25 22:00:00
2400,7,2,3.0,98.25,49.12,2015-07-26 11:00:00
2401,7,3,2.33,115.95,38.65,2015-07-26 12:00:00
2402,7,7,2.86,332.0,47.43,2015-07-26 13:00:00
2403,7,5,1.0,86.75,17.35,2015-07-26 14:00:00
2404,7,5,1.8,159.9,31.98,2015-07-26 15:00:00
2405,7,9,1.78,277.25,30.81,2015-07-26 16:00:00
2406,7,6,1.67,166.2,27.7,2015-07-26 17:00:00
2407,7,5,1.4,111.25,22.25,2015-07-26 18:00:00
2408,7,4,2.5,169.0,42.25,2015-07-26 19:00:00
2409,7,6,1.83,170.0,28.33,2015-07-26 20:00:00
2410,7,3,1.67,78.5,26.17,2015-07-26 21:00:00
2411,7,1,4.0,74.0,74.0,2015-07-26 22:00:00
2412,7,1,2.0,32.5,32.5,2015-07-26 23:00:00
2413,7,3,1.33,74.25,24.75,2015-07-27 11:00:00
2414,7,6,1.83,185.75,30.96,2015-07-27 12:00:00
2415,7,10,3.9,677.85,67.78,2015-07-27 13:00:00
2416,7,3,1.0,39.75,13.25,2015-07-27 14:00:00
2417,7,3,2.67,122.5,40.83,2015-07-27 15:00:00
2418,7,6,2.0,208.95,34.82,2015-07-27 16:00:00
2419,7,5,2.4,218.0,43.6,2015-07-27 17:00:00
2420,7,5,2.2,178.5,35.7,2015-07-27 18:00:00
2421,7,3,2.67,118.25,39.42,2015-07-27 19:00:00
2422,7,5,2.4,204.7,40.94,2015-07-27 20:00:00
2423,7,2,1.5,50.0,25.0,2015-07-27 21:00:00
2424,7,2,3.0,93.5,46.75,2015-07-27 22:00:00
2425,7,5,1.4,114.75,22.95,2015-07-28 11:00:00
2426,7,10,3.0,482.05,48.2,2015-07-28 12:00:00
2427,7,5,1.4,107.0,21.4,2015-07-28 13:00:00
2428,7,2,5.5,184.0,92.0,2015-07-28 14:00:00
2429,7,4,1.5,95.75,23.94,2015-07-28 15:00:00
2430,7,4,2.25,147.75,36.94,2015-07-28 16:00:00
2431,7,10,2.2,339.0,33.9,2015-07-28 17:00:00
2432,7,12,2.0,352.25,29.35,2015-07-28 18:00:00
2433,7,5,2.4,192.25,38.45,2015-07-28 19:00:00
2434,7,3,1.33,79.75,26.58,2015-07-28 20:00:00
2435,7,4,2.25,143.75,35.94,2015-07-29 12:00:00
2436,7,9,3.44,522.15,58.02,2015-07-29 13:00:00
2437,7,5,2.2,177.75,35.55,2015-07-29 14:00:00
2438,7,4,2.25,150.7,37.67,2015-07-29 15:00:00
2439,7,5,2.4,206.25,41.25,2015-07-29 16:00:00
2440,7,5,1.4,120.0,24.0,2015-07-29 17:00:00
2441,7,8,1.88,243.4,30.42,2015-07-29 18:00:00
2442,7,3,2.67,124.0,41.33,2015-07-29 19:00:00
2443,7,4,2.5,162.0,40.5,2015-07-29 20:00:00
2444,7,2,2.0,73.25,36.62,2015-07-29 21:00:00
2445,7,7,1.71,179.7,25.67,2015-07-30 11:00:00
2446,7,7,1.86,225.25,32.18,2015-07-30 12:00:00
2447,7,11,4.36,765.7,69.61,2015-07-30 13:00:00
2448,7,6,1.5,152.75,25.46,2015-07-30 14:00:00
2449,7,2,1.5,44.5,22.25,2015-07-30 15:00:00
2450,7,7,2.43,266.75,38.11,2015-07-30 16:00:00
2451,7,7,2.14,225.0,32.14,2015-07-30 17:00:00
2452,7,8,1.5,172.25,21.53,2015-07-30 18:00:00
2453,7,2,2.0,65.5,32.75,2015-07-30 19:00:00
2454,7,4,1.5,93.5,23.38,2015-07-30 20:00:00
2455,7,2,2.0,63.75,31.88,2015-07-30 21:00:00
2456,7,4,1.5,94.5,23.62,2015-07-30 22:00:00
2457,7,4,2.75,175.25,43.81,2015-07-31 11:00:00
2458,7,4,2.0,141.7,35.42,2015-07-31 12:00:00
2459,7,11,1.82,323.5,29.41,2015-07-31 13:00:00
2460,7,4,1.25,72.0,18.0,2015-07-31 14:00:00
2461,7,6,1.67,148.5,24.75,2015-07-31 15:00:00
2462,7,8,1.38,184.75,23.09,2015-07-31 16:00:00
2463,7,2,2.0,54.75,27.38,2015-07-31 17:00:00
2464,7,7,2.57,300.7,42.96,2015-07-31 18:00:00
2465,7,9,1.89,255.5,28.39,2015-07-31 19:00:00
2466,7,7,2.43,278.25,39.75,2015-07-31 20:00:00
2467,7,2,1.5,49.5,24.75,2015-07-31 21:00:00
2468,7,4,2.0,111.0,27.75,2015-07-31 22:00:00
2469,8,4,2.75,181.7,45.42,2015-08-01 11:00:00
2470,8,12,4.08,814.15,67.85,2015-08-01 12:00:00
2471,8,11,2.0,371.45,33.77,2015-08-01 13:00:00
2472,8,8,1.75,219.75,27.47,2015-08-01 14:00:00
2473,8,5,1.6,132.45,26.49,2015-08-01 15:00:00
2474,8,4,2.0,122.0,30.5,2015-08-01 16:00:00
2475,8,9,2.44,350.25,38.92,2015-08-01 17:00:00
2476,8,7,1.71,199.2,28.46,2015-08-01 18:00:00
2477,8,7,2.43,293.45,41.92,2015-08-01 19:00:00
2478,8,1,1.0,16.5,16.5,2015-08-01 20:00:00
2479,8,3,2.67,120.7,40.23,2015-08-01 21:00:00
2480,8,1,1.0,16.75,16.75,2015-08-01 22:00:00
2481,8,1,2.0,39.0,39.0,2015-08-02 11:00:00
2482,8,5,1.8,146.0,29.2,2015-08-02 12:00:00
2483,8,4,3.75,256.95,64.24,2015-08-02 13:00:00
2484,8,6,2.83,267.65,44.61,2015-08-02 14:00:00
2485,8,5,1.8,157.25,31.45,2015-08-02 15:00:00
2486,8,5,1.8,152.75,30.55,2015-08-02 16:00:00
2487,8,5,2.2,175.5,35.1,2015-08-02 17:00:00
2488,8,8,2.38,277.25,34.66,2015-08-02 18:00:00
2489,8,3,2.0,116.5,38.83,2015-08-02 19:00:00
2490,8,6,2.5,265.15,44.19,2015-08-02 20:00:00
2491,8,2,2.5,71.0,35.5,2015-08-02 21:00:00
2492,8,3,2.33,110.0,36.67,2015-08-02 22:00:00
2493,8,1,1.0,16.5,16.5,2015-08-03 11:00:00
2494,8,6,3.33,325.7,54.28,2015-08-03 12:00:00
2495,8,6,2.0,178.0,29.67,2015-08-03 13:00:00
2496,8,6,1.5,146.5,24.42,2015-08-03 14:00:00
2497,8,7,1.57,182.5,26.07,2015-08-03 15:00:00
2498,8,6,2.33,235.1,39.18,2015-08-03 16:00:00
2499,8,9,2.89,426.65,47.41,2015-08-03 17:00:00
2500,8,9,1.89,272.75,30.31,2015-08-03 18:00:00
2501,8,3,1.67,71.95,23.98,2015-08-03 19:00:00
2502,8,7,2.29,271.0,38.71,2015-08-03 20:00:00
2503,8,2,2.0,61.5,30.75,2015-08-03 21:00:00
2504,8,5,2.0,157.75,31.55,2015-08-04 11:00:00
2505,8,4,4.25,320.7,80.18,2015-08-04 12:00:00
2506,8,12,2.58,506.85,42.24,2015-08-04 13:00:00
2507,8,1,1.0,12.75,12.75,2015-08-04 14:00:00
2508,8,6,2.0,203.95,33.99,2015-08-04 15:00:00
2509,8,5,2.0,178.0,35.6,2015-08-04 16:00:00
2510,8,9,2.44,337.25,37.47,2015-08-04 17:00:00
2511,8,6,1.67,163.5,27.25,2015-08-04 18:00:00
2512,8,5,2.4,211.95,42.39,2015-08-04 19:00:00
2513,8,1,1.0,20.75,20.75,2015-08-04 20:00:00
2514,8,5,1.6,143.75,28.75,2015-08-04 21:00:00
2515,8,1,2.0,36.75,36.75,2015-08-04 22:00:00
2516,8,4,2.0,144.5,36.12,2015-08-05 11:00:00
2517,8,9,4.78,704.55,78.28,2015-08-05 12:00:00
2518,8,9,1.33,203.45,22.61,2015-08-05 13:00:00
2519,8,1,3.0,53.5,53.5,2015-08-05 14:00:00
2520,8,3,2.0,110.25,36.75,2015-08-05 15:00:00
2521,8,7,1.71,216.7,30.96,2015-08-05 16:00:00
2522,8,8,2.62,325.75,40.72,2015-08-05 17:00:00
2523,8,5,2.6,216.5,43.3,2015-08-05 18:00:00
2524,8,11,2.36,447.7,40.7,2015-08-05 19:00:00
2525,8,5,1.6,121.25,24.25,2015-08-05 20:00:00
2526,8,9,3.22,508.15,56.46,2015-08-05 21:00:00
2527,8,4,1.75,120.7,30.18,2015-08-06 11:00:00
2528,8,9,1.67,227.75,25.31,2015-08-06 12:00:00
2529,8,7,4.14,481.75,68.82,2015-08-06 13:00:00
2530,8,4,1.75,108.2,27.05,2015-08-06 14:00:00
2531,8,1,2.0,33.5,33.5,2015-08-06 15:00:00
2532,8,3,3.0,140.0,46.67,2015-08-06 16:00:00
2533,8,8,1.88,242.0,30.25,2015-08-06 17:00:00
2534,8,12,2.17,458.35,38.2,2015-08-06 18:00:00
2535,8,4,2.5,167.0,41.75,2015-08-06 19:00:00
2536,8,3,2.67,128.45,42.82,2015-08-06 20:00:00
2537,8,2,3.5,136.5,68.25,2015-08-06 21:00:00
